 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.17268E+01       0.26444E-02       0.10846E+00       0.75475E+01      -0.25353E-02      -0.49677E-01
      0      1      -0.23485E+01       0.37445E-02       0.27576E+00       0.15248E+00      -0.46683E-01      -0.16502E+00
      0      1       0.15832E+01      -0.35532E-02      -0.20248E+00      -0.19097E+01       0.22765E+00      -0.12024E+01
      0      1       0.28770E+01      -0.61798E-02      -0.45000E+00      -0.67402E+01      -0.41356E-01      -0.51373E+00
      0      1      -0.16270E+01       0.37170E-02       0.21706E+00       0.30427E+01       0.29458E+00       0.21042E+01
      0      1      -0.13875E+01       0.35305E-02       0.52058E-01       0.48998E+01       0.40073E-01       0.17706E+01
      0      1       0.13547E+01      -0.10092E-02       0.28361E-03      -0.27251E+01       0.42539E+00       0.24717E+01
      0      1       0.54422E+00      -0.41585E-03      -0.15664E-01      -0.29131E+01       0.36457E+00       0.11337E+01
      0      1      -0.13174E+01       0.42505E-02       0.28473E+00       0.62060E+00       0.23182E+00       0.10455E+01
      0      1       0.13594E+01       0.51187E-03       0.18729E+00      -0.20746E+01      -0.12840E+00      -0.17850E+00
      0      1      -0.15775E+01       0.18726E-02       0.15133E+00       0.21005E+01      -0.28271E+00      -0.38513E+00
      0      1      -0.24783E+01       0.63380E-02       0.38138E+00       0.38706E+01      -0.26332E-01       0.10180E+01
      0      1      -0.31092E+00      -0.28099E-03      -0.29240E-01      -0.18828E+01       0.36733E-01      -0.45459E+00
      0      1       0.58653E+00      -0.17883E-02      -0.16129E+00       0.20439E+01      -0.20137E+00       0.12166E+01
      0      1       0.14214E+01      -0.31826E-02      -0.23172E+00      -0.46403E+01       0.13351E+00       0.40960E+00
      0      1       0.95614E+00      -0.44242E-02      -0.41676E+00      -0.18354E+01       0.18097E-01       0.42212E+00
      0      1      -0.12705E+01       0.14479E-03      -0.17763E+00       0.54408E+01       0.32388E-01      -0.13597E+01
      0      1       0.85972E+00      -0.32560E-02      -0.32961E+00       0.29421E+01       0.11712E+00       0.21814E+00
      0      1       0.64430E-01       0.11220E-02       0.59592E-01      -0.91033E+00      -0.99611E-01       0.19185E+01
      0      1      -0.26012E+01       0.47783E-02       0.16556E+00       0.69986E+01      -0.71341E-01       0.25678E+00
      0      1       0.25982E+00      -0.20767E-03      -0.19015E+00       0.14615E+00      -0.81156E-01      -0.41453E+00
      0      1      -0.10201E+01       0.23272E-02       0.20478E+00      -0.16819E+01      -0.33474E+00      -0.16902E+01
      0      1      -0.25724E+00       0.14420E-02       0.83584E-01       0.55622E-01       0.32543E+00       0.66318E+00
      0      1      -0.11049E+01      -0.24013E-03      -0.23595E+00       0.59304E+01      -0.26625E-01      -0.54183E+00
      0      1      -0.14352E+01       0.45035E-03      -0.10146E+00       0.14086E+01      -0.16659E+00      -0.15876E+01
      0      1      -0.81716E+00       0.29342E-02       0.33692E+00       0.10952E+01       0.11534E+00      -0.67484E+00
      0      1       0.16796E+00      -0.89764E-04       0.96563E-01      -0.12794E+01       0.15936E+00      -0.14797E+01
      0      1       0.16185E+01      -0.40114E-02      -0.32122E+00      -0.28857E+01       0.13946E+00       0.26642E+01
      0      1       0.14413E+00       0.10728E-02      -0.11041E+00       0.30857E+01       0.10340E+00       0.13038E+01
      0      1       0.47357E+00      -0.10372E-02      -0.46503E-01       0.67388E+00       0.19394E+00      -0.27367E+00
      0      1       0.17581E+01      -0.32459E-02      -0.17996E+00      -0.32098E+01      -0.35987E+00      -0.16412E+01
      0      1      -0.17345E+01       0.44048E-02       0.38375E+00       0.27505E+01      -0.57223E-01      -0.10774E+01
      0      1       0.14107E+01      -0.25337E-02      -0.25469E+00      -0.44227E+01       0.21149E+00       0.68017E+00
      0      1       0.33043E+00      -0.30362E-02      -0.31691E+00       0.13466E+01      -0.16034E+00       0.11778E+01
      0      1      -0.64482E-01       0.26286E-02       0.40618E+00      -0.70753E+00      -0.76541E-01       0.93003E-01
      0      1      -0.90595E+00       0.14668E-02       0.45019E-01      -0.20947E+00       0.28804E+00       0.15334E+01
      0      1       0.90211E+00       0.72481E-04       0.10036E+00      -0.58486E+00       0.60667E-01       0.23911E+01
      0      1       0.10405E+01       0.51324E-04       0.11850E+00      -0.18390E+01       0.61162E-01      -0.12786E+01
      0      1       0.91934E+00      -0.27752E-02      -0.66392E-01      -0.21875E+01      -0.17029E+00      -0.22387E+01
      0      1      -0.59638E-01       0.58183E-03       0.16181E+00      -0.18178E+01       0.12347E+00       0.74507E+00
      0      1       0.21778E+01      -0.45987E-02      -0.19764E+00      -0.26255E+01      -0.45078E-01      -0.69764E+00
      0      1      -0.16628E+00       0.23590E-03      -0.42225E-02       0.19226E+01       0.34646E+00       0.26594E+01
      0      1      -0.36621E+00       0.34825E-03      -0.11444E+00       0.51696E+01      -0.54154E-01       0.79442E+00
      0      1       0.12852E+01      -0.16741E-02      -0.72071E-01       0.14169E+01      -0.40563E-01      -0.14652E+01
      0      1       0.11469E+01      -0.19242E-02      -0.22408E+00      -0.17023E+01       0.66654E-01       0.15413E+01
      0      1      -0.83477E+00       0.57414E-03      -0.85374E-01       0.43485E+01      -0.42833E-01      -0.68941E-01
      0      1      -0.17896E+01       0.23432E-02       0.23395E+00       0.27778E+01       0.16485E+00      -0.72362E+00
      0      1       0.49866E-01      -0.16234E-02      -0.16877E+00       0.30924E+01       0.35881E+00       0.93931E+00
      0      1       0.11512E+01      -0.15975E-03       0.18198E+00      -0.73389E+01      -0.11173E+00      -0.11738E+00
      0      1       0.27928E+00      -0.31965E-03      -0.58565E-01      -0.10034E+01      -0.36398E+00      -0.38277E+00
      0      1       0.16944E+01      -0.29487E-02      -0.18449E+00      -0.28733E+01      -0.14551E+00      -0.20733E+01
      0      1       0.74356E+00       0.30761E-03       0.52596E-01      -0.34630E+01       0.34338E+00       0.10909E+01
      0      1      -0.49013E+00       0.29182E-02       0.29498E+00       0.12607E+01       0.50848E-01       0.94398E+00
      0      1      -0.18580E+01       0.37036E-02       0.16530E+00       0.72147E+01      -0.31334E+00      -0.11012E+01
      0      1       0.21171E+01      -0.43739E-02      -0.33328E+00      -0.24385E+01      -0.24951E+00      -0.20875E+01
      0      1      -0.22954E+01       0.29519E-02       0.82523E-01       0.28669E+01       0.17467E+00       0.14953E+01
      0      1       0.60457E+00      -0.31064E-02      -0.33178E+00       0.37707E+01       0.86001E-02       0.10307E+01
      0      1      -0.13305E+01       0.21965E-02       0.26015E+00       0.44238E+01      -0.52649E-01      -0.34893E+00
      0      1       0.25574E+01      -0.60209E-02      -0.37244E+00      -0.58160E+01      -0.12544E-01      -0.22401E+00
      0      1       0.10524E+01      -0.30701E-02      -0.13150E+00      -0.43117E+00       0.29817E+00       0.10633E+01
      0      1       0.33773E+00      -0.16150E-02      -0.14854E+00       0.34583E+01      -0.13766E-01      -0.32000E-01
      0      1       0.45967E+00      -0.84283E-03      -0.94751E-01       0.34206E+01       0.11124E+00       0.11584E+01
      0      1      -0.47032E+00       0.14382E-02      -0.79493E-02       0.52503E+01       0.23619E+00      -0.39531E-01
      0      1       0.17862E+01      -0.10978E-02       0.12668E+00      -0.61796E+01       0.18635E+00       0.10284E+01
      0      1      -0.55587E+00       0.10480E-02      -0.17266E-01       0.25049E+01       0.39103E+00       0.30056E+01
      0      1       0.40897E+00      -0.78166E-03      -0.25039E-01      -0.27632E+01       0.13139E+00       0.14861E+01
      0      1      -0.11910E+01       0.57051E-03      -0.10568E+00       0.15956E+01      -0.19613E+00      -0.24339E+01
      0      1      -0.56374E+00       0.61042E-03      -0.68170E-01       0.12013E+01       0.38474E-01       0.32085E+01
      0      1       0.54820E+00      -0.26391E-02      -0.14024E+00       0.12264E+01      -0.84698E-01       0.89271E+00
      0      1       0.13492E+01      -0.28424E-03       0.10331E+00      -0.22660E+01       0.12565E+00      -0.74620E+00
      0      1      -0.11959E+01       0.41132E-02       0.25041E+00       0.52540E+00       0.54896E-01       0.80163E+00
      0      1      -0.13007E+01       0.10680E-02      -0.17676E+00       0.61946E+01       0.14226E-01      -0.92153E+00
      0      1       0.15189E+01      -0.13659E-02      -0.18516E-01      -0.71275E+01       0.19125E+00       0.12178E+01
      0      1      -0.33294E+00       0.93346E-03      -0.83213E-01       0.28965E+01      -0.39617E-01       0.56218E+00
      0      1      -0.10481E+01       0.79884E-03      -0.13329E+00       0.30927E+01      -0.24451E+00       0.16876E+00
      0      1      -0.10736E+01       0.35273E-02       0.26414E+00       0.30417E+01       0.38467E+00       0.18365E+01
      0      1      -0.25147E+01       0.42920E-02       0.19316E+00       0.39083E+01       0.10298E+00      -0.10940E+01
      0      1       0.99139E-01       0.24721E-02       0.24774E+00       0.29513E+01       0.12555E+00      -0.44814E+00
      0      1       0.17517E+01      -0.34364E-02      -0.32325E+00      -0.50395E+01      -0.34479E-01      -0.11344E+01
      0      1       0.38518E+00      -0.98261E-03      -0.10263E+00       0.31617E+01      -0.21687E+00       0.13039E+01
      0      1       0.50146E+00      -0.62219E-03       0.14149E-01      -0.22945E+01       0.12246E-01       0.17271E+01
      0      1       0.17672E+01      -0.20003E-02      -0.57718E-01      -0.58103E+01       0.37755E-01       0.13838E+01
      0      1      -0.34767E+00       0.77025E-03       0.18183E+00      -0.42427E+01      -0.11752E+00       0.49817E-01
      0      1       0.18964E+01      -0.42362E-02      -0.24634E+00      -0.42493E+01      -0.30497E+00      -0.12066E+01
      0      1      -0.98211E+00       0.13318E-02      -0.11036E+00       0.13751E+01       0.11951E+00       0.32734E+00
      0      1       0.90778E+00       0.10754E-02       0.14215E+00      -0.39082E+01      -0.19917E+00      -0.21092E+00
      0      1      -0.17531E+00       0.16247E-03       0.15030E+00      -0.29016E+01       0.20061E+00      -0.61883E+00
      0      1      -0.12658E+01       0.17526E-02       0.86928E-01       0.24896E+01      -0.11283E+00      -0.66822E+00
      0      1       0.82321E+00      -0.21209E-02      -0.17809E+00      -0.26643E+00       0.11970E+00      -0.14071E+01
      0      1      -0.22835E+01       0.65780E-02       0.45114E+00       0.42956E+01       0.44555E-01       0.61338E+00
      0      1      -0.18882E+01       0.10221E-02      -0.18173E-01       0.28681E+01       0.13358E+00       0.12914E+01
      0      1      -0.33549E+00       0.24912E-02       0.37608E+00      -0.80214E+00       0.55952E-01       0.81037E+00
      0      1      -0.68703E+00       0.21362E-02       0.29571E+00      -0.26621E+01       0.22071E+00       0.26600E+01
      0      1      -0.48099E+00       0.21749E-02       0.70776E-01       0.24171E+01      -0.15561E+00      -0.24075E+00
      0      1       0.10909E+01      -0.54858E-03      -0.59715E-01      -0.33743E+01       0.12889E+00      -0.17430E+01
      0      1      -0.89004E+00       0.18027E-02       0.22509E+00      -0.32167E+01       0.14452E+00       0.22525E+01
      0      1       0.14906E+01      -0.43864E-02      -0.43520E+00      -0.44016E+00       0.21423E+00       0.16601E+01
      0      1      -0.11406E+01       0.12045E-02      -0.56171E-01       0.45291E+00       0.11860E+00       0.71043E+00
      0      1       0.99992E+00      -0.14777E-02      -0.26049E+00      -0.26037E+01      -0.15535E+00       0.44056E-01
      0      1       0.21404E+01      -0.56294E-02      -0.45385E+00      -0.42697E+01       0.16702E+00       0.45600E+00
      0      1       0.61634E-01       0.95148E-03       0.15921E+00       0.13617E+01      -0.25057E+00      -0.10287E+00
      0      1      -0.59027E-01      -0.30628E-03      -0.24924E+00       0.32388E+01      -0.26526E-01      -0.24456E+00
      0      1      -0.57178E+00       0.69216E-03      -0.63135E-04       0.11169E+01      -0.47487E+00      -0.15342E+01
      0      1      -0.65225E+00       0.18839E-02       0.10446E+00       0.34607E+01      -0.85025E-01      -0.22838E+01
      0      1       0.81700E-01       0.42335E-03      -0.61487E-01       0.47004E+01       0.22740E+00      -0.24888E+00
      0      1       0.16831E+01      -0.19556E-02      -0.21963E+00      -0.33364E+01       0.17547E-01       0.44381E+00
      0      1       0.94446E+00       0.80295E-03       0.21789E+00      -0.33268E+01      -0.21960E+00      -0.12447E+00
      0      1      -0.25385E+00       0.14392E-02       0.56376E-01       0.14462E+01       0.46437E+00       0.16971E+01
      0      1       0.15805E+01      -0.38363E-02      -0.12262E+00      -0.32279E+01      -0.21489E+00      -0.24256E+00
      0      1       0.12801E+01      -0.32006E-02      -0.25268E+00      -0.47794E+01       0.37150E+00       0.92689E+00
      0      1       0.12740E+01      -0.27119E-02      -0.11105E-01      -0.59172E+01      -0.23216E+00      -0.85512E+00
      0      1       0.34773E+00      -0.31472E-02      -0.16340E+00      -0.38675E+01      -0.61587E-02       0.14735E+01
      0      1       0.55298E+00      -0.18262E-02      -0.26333E+00      -0.60848E+00       0.31880E+00       0.87864E+00
      0      1      -0.15781E+01       0.10035E-02      -0.50295E-01       0.28769E+01       0.23163E-01       0.12829E+01
      0      1       0.20762E+01      -0.40422E-02      -0.22901E+00      -0.68289E+01      -0.13856E-01      -0.14509E+01
      0      1      -0.54899E+00      -0.32962E-03       0.80068E-01       0.21134E+01       0.72520E-01       0.11595E+01
      0      1       0.10730E+01      -0.25247E-02      -0.16836E+00      -0.20258E+01       0.20858E+00       0.26230E+01
      0      1       0.44502E+00      -0.52372E-03      -0.61760E-01       0.79380E+00       0.21666E+00       0.25355E+01
      0      1      -0.32369E+00       0.15059E-02       0.11703E+00       0.26219E+01       0.26732E+00       0.16430E+01
      0      1      -0.13614E+01       0.21068E-02       0.22511E+00       0.38284E+01       0.17763E+00       0.92103E+00
      0      1      -0.56450E+00       0.17700E-02       0.12274E+00       0.15764E+01      -0.19790E+00       0.10057E+01
      0      1      -0.20755E+01       0.56621E-02       0.27950E+00       0.43344E+01       0.32611E-01      -0.61562E+00
      0      1       0.92621E+00      -0.13410E-02       0.26445E-01      -0.63349E+01       0.36743E-01       0.15244E+01
      0      1       0.22670E+00       0.12776E-02       0.16722E+00      -0.78291E+00      -0.41137E+00      -0.39095E+00
      0      1       0.20709E+01      -0.20225E-02      -0.91126E-01      -0.15404E+01       0.23967E+00      -0.11230E-02
      0      1      -0.22176E+01       0.42450E-02       0.27481E+00       0.59528E+01       0.59369E-01      -0.14773E+01
      0      1       0.41611E+00      -0.14865E-02       0.82361E-01      -0.46307E+01       0.39528E-01      -0.27712E+00
      0      1      -0.10224E+01       0.32623E-02       0.26502E+00       0.30569E+00      -0.18298E+00      -0.12330E+01
      0      1      -0.94119E+00      -0.59848E-03      -0.25202E+00       0.24467E+01      -0.15688E+00      -0.17547E+01
      0      1      -0.27658E+01       0.39174E-02       0.25569E+00       0.56659E+01       0.16423E+00       0.37923E+00
      0      1      -0.24485E+01       0.49408E-02       0.36105E+00       0.53489E+01       0.21122E+00       0.13271E+01
      0      1       0.17966E+01      -0.43005E-02      -0.20475E+00      -0.72403E+01      -0.52714E-01       0.39248E+00
      0      1       0.66222E+00       0.15321E-02       0.11766E+00      -0.24490E+01       0.18349E-01      -0.15095E+01
      0      1      -0.17724E+01       0.42863E-02       0.28170E+00       0.23566E+01       0.14953E+00       0.26240E+01
      0      1       0.27101E+00       0.12603E-02       0.87617E-01       0.20064E+01      -0.20067E+00      -0.77104E+00
      0      1       0.63058E+00      -0.30003E-02      -0.29310E+00      -0.78717E+00      -0.23488E+00      -0.14971E+01
      0      1       0.67639E+00      -0.43161E-03      -0.38486E-01      -0.24771E+01       0.36926E+00       0.34322E+01
      0      1       0.50376E-01      -0.30494E-02      -0.24073E+00       0.51404E+00       0.49760E-02      -0.11122E+01
      0      1       0.83816E+00      -0.13828E-02       0.61115E-01      -0.58651E+00       0.19059E+00       0.49571E+00
      0      1      -0.53452E-01      -0.26791E-02      -0.22359E+00      -0.28633E+01       0.18390E+00       0.49759E+00
      0      1      -0.17453E+01       0.28287E-02       0.13419E+00      -0.15784E-01       0.22158E-01       0.13409E+01
      0      1       0.26578E+00      -0.84382E-03      -0.11884E+00       0.35894E+01      -0.12191E+00      -0.12844E+01
      0      1       0.11872E+01      -0.37629E-02      -0.31036E+00       0.15506E+00       0.11531E+00      -0.96261E+00
      0      1      -0.24723E-01       0.91858E-04      -0.80069E-01      -0.10497E+01      -0.20612E+00      -0.65845E+00
      0      1       0.35598E-01      -0.92975E-03       0.10901E-01      -0.11158E+01       0.16612E+00       0.11216E+01
      0      1       0.83899E+00       0.14846E-02       0.18517E+00      -0.11703E+01      -0.27445E+00      -0.32944E+00
      0      1      -0.21452E+00       0.10294E-02       0.19060E+00      -0.60261E+00       0.10480E+00       0.22964E+01
      0      1       0.47437E+00      -0.28046E-02      -0.24566E+00      -0.18368E+01      -0.30053E+00      -0.11113E+01
      0      1      -0.81767E+00       0.19941E-02       0.15461E+00       0.22775E+01      -0.44233E-01       0.37814E+00
      0      1      -0.56938E+00      -0.19674E-03       0.95405E-01      -0.17262E+00      -0.30896E-01      -0.10447E+01
      0      1       0.12258E+01      -0.72034E-03       0.88975E-02      -0.25149E+01      -0.18810E+00       0.82286E+00
      0      1      -0.10754E+01       0.16476E-02       0.22534E+00       0.12736E+01      -0.49830E-01      -0.22019E+01
      0      1      -0.66599E+00       0.23439E-02       0.24101E+00      -0.31732E+00       0.30208E+00       0.12987E+01
      0      1       0.50066E+00       0.84842E-03       0.28701E+00      -0.33797E+01       0.75171E-01      -0.91876E+00
      0      1       0.19503E+01      -0.42669E-02      -0.29035E+00      -0.47088E+01       0.35655E+00       0.22981E+01
      0      1      -0.61884E+00       0.31773E-02       0.31227E+00       0.11057E+01       0.22310E+00       0.99396E+00
      0      1      -0.10077E+01       0.21050E-02       0.17254E+00       0.16154E+01       0.21426E+00       0.30295E+01
      0      1      -0.85620E+00       0.15127E-02      -0.99073E-01       0.24857E+01       0.21538E-01      -0.18765E+01
      0      1      -0.45611E+00       0.25565E-04      -0.22722E+00       0.21734E+01      -0.33488E-01      -0.76910E+00
      0      1       0.24452E+01      -0.45678E-02      -0.27779E+00      -0.66340E+01      -0.30320E+00      -0.19076E+00
      0      1      -0.95563E-02      -0.18944E-02      -0.17254E+00      -0.39327E+01      -0.15742E+00      -0.88052E+00
      0      1       0.17224E+01      -0.55771E-03       0.17851E+00      -0.30305E+01      -0.10208E+00       0.19385E-01
      0      1       0.82030E+00       0.45229E-03       0.16835E+00      -0.22277E+01      -0.31522E+00       0.48017E+00
      0      1      -0.23890E+01       0.27148E-02       0.15519E+00       0.13037E+01      -0.10264E+00      -0.15671E+00
      0      1       0.64520E+00      -0.24712E-02      -0.17615E+00      -0.42665E+01       0.19423E+00       0.27627E+01
      0      1       0.77185E+00      -0.18035E-02      -0.21012E+00       0.35765E+01       0.57926E-01       0.17762E+00
      0      1       0.14962E+01      -0.32712E-02      -0.21527E+00      -0.12477E+01      -0.29038E+00       0.30503E+00
      0      1      -0.98833E+00      -0.11143E-02      -0.20853E+00       0.35433E+01       0.62342E-02      -0.16283E+01
      0      1       0.13788E+01      -0.30180E-02      -0.29217E+00       0.14378E+01      -0.17446E+00       0.53123E+00
      0      1       0.99920E+00      -0.22629E-02      -0.23402E+00      -0.13624E+01       0.22396E-01       0.23102E+01
      0      1      -0.35190E-01       0.36719E-03       0.28890E+00      -0.37545E+01       0.44329E-01       0.66955E+00
      0      1       0.26013E+01      -0.43755E-02      -0.18483E+00      -0.32763E+01      -0.10098E-01       0.29464E+00
      0      1      -0.79075E-01       0.15309E-02      -0.98051E-02       0.57902E+01      -0.11006E+00       0.73744E+00
      0      1       0.92225E+00      -0.26623E-02      -0.27013E+00      -0.50247E+01       0.21594E+00       0.60060E+00
      0      1      -0.95187E+00       0.20021E-02       0.24881E+00       0.24251E-02       0.83294E-01       0.29094E+01
      0      1       0.20894E+01      -0.28225E-02      -0.10703E+00      -0.64272E+01       0.16160E+00       0.88238E+00
      0      1       0.11282E+01      -0.43385E-02      -0.37883E+00      -0.10980E+01       0.28797E+00       0.21503E+00
      0      1       0.33218E+00      -0.10994E-02      -0.90843E-01      -0.34611E+01       0.89059E-01      -0.15419E+01
      0      1       0.81949E+00       0.35728E-03       0.24904E-01      -0.29019E+01      -0.27628E+00      -0.70733E+00
      0      1      -0.14183E+00      -0.12766E-02      -0.18498E+00      -0.23624E+01      -0.14752E+00      -0.22275E+00
      0      1      -0.70269E+00       0.49304E-03       0.22980E-01       0.57145E+01      -0.23307E-01       0.75645E+00
      0      1       0.18638E+01      -0.39151E-02      -0.29354E+00      -0.23150E+01      -0.19306E-01      -0.21756E+00
      0      1      -0.10094E+01       0.38233E-02       0.25640E+00       0.57921E+01      -0.33868E-01      -0.15524E+01
      0      1      -0.11078E+00       0.20686E-03       0.58307E-01      -0.54205E+01       0.14252E+00       0.49202E+00
      0      1      -0.52674E+00       0.10713E-02       0.10590E+00       0.27834E+01       0.12008E+00      -0.18128E+01
      0      1      -0.11124E+01       0.39090E-02       0.25449E+00       0.46966E+01       0.75019E-01       0.43892E+00
      0      1       0.11687E+01      -0.30615E-02      -0.28903E+00      -0.27446E+00      -0.22547E+00      -0.11120E+01
      0      1      -0.10961E+00       0.60953E-03      -0.71596E-01       0.10190E+01      -0.20901E-01       0.92955E+00
      0      1      -0.10775E+01       0.12507E-02       0.50564E-01      -0.73725E+00       0.50909E-01       0.30177E+01
      0      1       0.44665E+00      -0.23767E-02      -0.16496E+00       0.11992E+01      -0.47610E-02      -0.16066E+01
      0      1       0.18158E+01      -0.32364E-02      -0.24250E+00      -0.31030E+00       0.11420E+00       0.22601E+00
      0      1      -0.46475E+00       0.82394E-03       0.10537E+00      -0.36166E+01      -0.22050E+00      -0.86943E+00
      0      1      -0.18328E+01       0.56323E-02       0.32625E+00       0.24145E+01      -0.47840E-01      -0.55992E+00
      0      1      -0.13894E+01       0.12476E-02      -0.56304E-02       0.35582E+01      -0.19283E+00       0.14451E+01
      0      1       0.22539E+01      -0.27428E-02      -0.25489E+00      -0.42353E+01      -0.62577E-01       0.91075E+00
      0      1       0.52466E+00      -0.17066E-02      -0.14938E+00      -0.10375E+01       0.81926E-01      -0.48858E+00
      0      1       0.15146E+01      -0.94612E-03       0.67107E-01       0.17082E+00      -0.27151E-01       0.45685E+00
      0      1      -0.41807E-01      -0.45420E-03      -0.15704E+00       0.24524E+01      -0.15577E-01      -0.27016E+01
      0      1      -0.34580E+00      -0.74494E-03      -0.46329E-01       0.34052E+01      -0.72056E-01      -0.10026E+01
      0      1      -0.68729E+00       0.13644E-02       0.55050E-01      -0.67011E+00      -0.15860E+00      -0.78198E+00
      0      1      -0.17487E+01       0.12214E-02      -0.15521E-01       0.98591E+00       0.67486E-01       0.11332E+01
      0      1       0.10779E+01      -0.23735E-02      -0.11554E+00       0.11544E+00      -0.86246E-01      -0.20489E+01
      0      1       0.17368E+01      -0.27712E-02       0.38782E-02      -0.52188E+01      -0.28047E+00      -0.14507E+01
      0      1       0.37148E+00      -0.48774E-03      -0.18108E+00       0.18189E+01      -0.27811E+00      -0.17939E+01
      0      1      -0.47323E-01       0.12766E-02       0.30106E+00      -0.47766E+01       0.78555E-01       0.79955E+00
      0      1      -0.86290E+00       0.19240E-02       0.15510E+00       0.36055E+01      -0.13934E+00      -0.16277E+01
      0      1       0.29445E-01       0.92197E-03       0.28739E+00      -0.25778E+01      -0.21554E+00      -0.48779E+00
      0      1      -0.22991E+01       0.48041E-02       0.24197E+00       0.16435E+01      -0.36612E-01       0.72793E+00
      0      1       0.72534E+00      -0.38461E-02      -0.42825E+00       0.12707E+01       0.19612E+00       0.67136E+00
      0      1      -0.27056E+01       0.47353E-02       0.36033E+00       0.53876E+01       0.70879E-01      -0.58321E+00
      0      1      -0.14564E+01       0.43018E-02       0.20811E+00       0.46271E+01       0.40859E-01      -0.77834E+00
      0      1       0.63629E+00      -0.26733E-02      -0.30660E+00       0.27028E+01      -0.11755E+00      -0.14893E+01
      0      1       0.24193E+01      -0.39395E-02      -0.27349E+00      -0.32699E+01      -0.20995E+00      -0.49497E+00
      0      1      -0.13012E+01       0.15394E-02       0.12598E+00       0.19943E+00       0.17587E+00       0.28923E+01
      0      1      -0.18639E+01       0.27990E-02       0.16722E+00       0.96618E+00      -0.15094E+00      -0.11016E+01
      0      1       0.48042E+00      -0.98626E-03       0.51464E-01      -0.49763E+01       0.17787E+00       0.25316E+01
      0      1       0.13640E+01      -0.35086E-02      -0.19760E+00      -0.15842E+01       0.22506E+00      -0.39513E+00
      0      1       0.74758E+00      -0.18483E-02      -0.13648E+00      -0.27490E+01       0.13729E+00       0.14086E+01
      0      1      -0.26377E+01       0.42423E-02       0.30861E+00       0.33308E+01       0.32236E-01       0.11302E+01
      0      1       0.12739E+01      -0.29428E-02      -0.21154E+00      -0.33536E+01       0.33916E+00      -0.56478E+00
      0      1      -0.36365E+00       0.15417E-03      -0.23594E+00       0.35874E+01      -0.17881E+00      -0.11965E+01
      0      1      -0.61169E+00       0.14611E-02       0.56797E-01       0.72398E+00      -0.30882E+00      -0.30893E+01
      0      1      -0.24892E+00       0.93190E-03       0.18762E+00      -0.33479E+01       0.11378E+00       0.24419E+01
      0      1       0.57015E+00      -0.10142E-02       0.17722E+00      -0.41999E+01       0.32739E-01       0.64323E+00
      0      1      -0.10676E+01       0.18007E-02       0.15895E-01       0.37325E+01       0.49427E-01      -0.10797E+01
      0      1       0.14589E+01      -0.17273E-02      -0.22570E+00      -0.15312E+01       0.56866E-01       0.77590E+00
      0      1      -0.15685E+00      -0.18450E-02      -0.12083E+00      -0.58353E+00       0.37296E-01       0.72990E+00
      0      1       0.15880E+01      -0.34220E-02      -0.30348E+00      -0.13368E+01      -0.36754E+00      -0.12455E+01
      0      1      -0.38319E+00       0.31329E-03       0.11695E+00       0.15913E+01       0.80332E-01       0.16926E+01
      0      1       0.64376E+00      -0.20776E-02      -0.18301E+00       0.25122E+01       0.26561E+00       0.22019E+00
      0      1       0.10780E+01      -0.11106E-02      -0.48343E-01       0.97050E+00      -0.35725E+00      -0.52973E+00
      0      1       0.15234E+01      -0.18153E-02      -0.44318E-01      -0.53908E+01      -0.23496E+00      -0.24887E+00
      0      1      -0.66278E+00       0.22794E-02       0.66101E-01       0.28014E+01      -0.16608E+00      -0.13387E+01
      0      1       0.11614E+01      -0.99562E-03       0.90527E-01      -0.38292E+01       0.27384E+00       0.18478E+01
      0      1       0.90350E+00      -0.56938E-03      -0.17552E-01       0.10242E+01       0.65853E-01      -0.77149E+00
      0      1       0.77003E+00      -0.28107E-02      -0.55272E-01      -0.21590E+01      -0.22148E+00      -0.14275E+01
      0      1       0.77040E+00      -0.21307E-02      -0.12777E+00       0.42782E+00      -0.27911E+00      -0.73846E+00
      0      1       0.12210E+00      -0.27323E-02      -0.19177E+00       0.95185E-02      -0.18549E+00      -0.21269E+01
      0      1      -0.82416E+00      -0.28186E-03      -0.14535E+00       0.12482E+01       0.38901E+00       0.95237E+00
      0      1       0.71225E+00       0.92470E-03       0.11213E+00      -0.24581E+01      -0.90971E-01       0.32222E+00
      0      1       0.17626E+00      -0.13029E-02       0.58329E-01      -0.10455E+01      -0.50232E-01       0.12242E+01
      0      1       0.81777E+00      -0.32507E-02      -0.16231E+00      -0.39831E+01      -0.17801E+00      -0.19910E+01
      0      1      -0.10191E+00       0.15584E-02       0.70864E-01       0.12700E+01      -0.38095E+00      -0.41979E+00
      0      1       0.16778E+00      -0.42994E-03      -0.19522E+00      -0.41596E+00      -0.15688E+00      -0.17752E+01
      0      1      -0.13564E+00      -0.13707E-03      -0.36522E-01      -0.11905E+01       0.90434E-01       0.35130E+01
      0      1       0.30027E+00      -0.19061E-02      -0.13994E+00      -0.48861E+01      -0.11249E+00       0.10423E+01
      0      1      -0.16767E+00       0.16776E-02       0.12119E+00       0.31057E+01      -0.30517E-01      -0.17829E+01
      0      1       0.12295E+01       0.20945E-03       0.75910E-01      -0.22483E-01       0.38069E-01      -0.15960E+01
      0      1      -0.12109E+01       0.23397E-02      -0.11410E-01       0.33867E+01      -0.19947E+00      -0.82606E+00
