 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.20611E+00      -0.14726E-02      -0.20982E+01      -0.14447E+02      -0.68169E+00      -0.31645E+01
      0      1       0.81743E+00      -0.17630E-02      -0.16697E+01      -0.11497E+02       0.16604E+00       0.18476E+01
      0      1       0.16310E-01      -0.42070E-03       0.21929E+01       0.15096E+02       0.27205E-01       0.31777E+00
      0      1       0.47043E+00       0.29854E-02       0.92896E+00       0.63956E+01       0.44957E+00       0.15900E+01
      0      1       0.10964E+01       0.12337E-02       0.64362E+00       0.44308E+01      -0.38233E+00      -0.12581E+01
      0      1       0.12430E+00       0.98812E-03       0.17326E+01       0.11933E+02      -0.61529E-01       0.21894E+00
      0      1       0.91470E+00       0.65654E-03      -0.12306E+01      -0.84698E+01       0.40240E+00       0.15323E+01
      0      1      -0.51997E+00       0.14322E-04      -0.28132E+01      -0.19367E+02       0.57357E+00       0.25692E+01
      0      1       0.11514E+01       0.11701E-02      -0.10421E+01      -0.71737E+01       0.21419E+00       0.70704E+00
      0      1       0.12901E+00       0.13052E-02      -0.53164E+00      -0.36607E+01       0.85366E+00       0.31820E+01
      0      1      -0.13248E+00      -0.14956E-03       0.93021E+00       0.64016E+01       0.41867E+00       0.58512E+00
      0      1      -0.14693E+01       0.23262E-03       0.27783E+01       0.19129E+02       0.13907E+00       0.21407E+00
      0      1      -0.66101E+00       0.81274E-03      -0.23263E+01      -0.16019E+02       0.10858E+00       0.13018E+01
      0      1      -0.82535E-02      -0.93692E-03       0.20800E+01       0.14322E+02      -0.21185E+00      -0.13483E+01
      0      1      -0.75394E-01      -0.37938E-02       0.26726E+01       0.18401E+02       0.45380E+00       0.35027E+00
      0      1      -0.65798E+00      -0.12999E-02      -0.21595E+01      -0.14870E+02       0.27198E+00       0.21183E+00
      0      1      -0.11956E+00       0.10363E-02      -0.26223E+01      -0.18059E+02       0.46316E+00       0.95860E+00
      0      1       0.56158E+00       0.29339E-02      -0.11959E+01      -0.82347E+01       0.49539E+00       0.22097E+01
      0      1      -0.19454E+00      -0.18302E-02       0.26082E+01       0.17960E+02      -0.36074E+00       0.21811E+00
      0      1      -0.23030E+00       0.62042E-03      -0.16769E+01      -0.11544E+02      -0.49894E+00      -0.80745E+00
      0      1      -0.15533E+00       0.30079E-02       0.65496E+00       0.45123E+01       0.35467E+00       0.23348E+01
      0      1       0.51183E+00       0.35145E-02      -0.14722E+01      -0.10137E+02      -0.20649E+00      -0.14445E+01
      0      1      -0.10068E+01       0.19190E-02       0.23494E+01       0.16177E+02       0.13781E-01       0.43753E+00
      0      1      -0.46468E+00      -0.12416E-02       0.19389E+01       0.13350E+02       0.43447E+00       0.33788E+00
      0      1       0.51690E+00       0.22156E-02      -0.27056E+00      -0.18657E+01       0.32208E+00       0.74560E+00
      0      1       0.20759E+00      -0.56850E-02      -0.97565E+00      -0.67197E+01      -0.20323E+00      -0.75038E+00
      0      1      -0.97358E+00       0.11435E-02       0.19602E+01       0.13495E+02      -0.22406E+00      -0.12122E+01
      0      1      -0.32454E-01       0.29489E-02       0.18158E+01       0.12500E+02       0.53280E+00       0.20980E+01
      0      1      -0.14912E+00       0.15616E-02      -0.16996E+01      -0.11702E+02      -0.23626E+00      -0.23870E+01
      0      1       0.68397E+00      -0.66256E-02       0.16550E+01       0.11394E+02      -0.80767E-01      -0.60614E+00
      0      1       0.71669E+00      -0.65612E-03       0.18793E+01       0.12936E+02      -0.34484E+00      -0.16916E+01
      0      1       0.95096E+00      -0.32524E-02       0.22282E+01       0.15344E+02      -0.40706E+00      -0.12854E+01
      0      1       0.76565E+00       0.95120E-03       0.97548E+00       0.67173E+01       0.68930E+00       0.20029E+01
      0      1      -0.52413E-01      -0.68546E-03       0.22816E+01       0.15710E+02       0.21021E+00      -0.13099E+00
      0      1       0.41447E+00      -0.36647E-02      -0.16234E+01      -0.11179E+02       0.15362E+00       0.22637E+00
      0      1       0.27872E+00      -0.25439E-03      -0.37650E+00      -0.25917E+01       0.42488E+00       0.27090E+00
      0      1      -0.95078E+00       0.37272E-02      -0.14285E+01      -0.98354E+01      -0.11264E+00      -0.17029E+01
      0      1       0.13839E+00      -0.49379E-02      -0.20167E+01      -0.13886E+02      -0.19400E+00      -0.54250E+00
      0      1      -0.22890E+00      -0.56549E-03      -0.19776E+01      -0.13614E+02      -0.54485E+00      -0.24356E+01
      0      1      -0.25175E+00       0.14211E-02       0.19765E+00       0.13612E+01       0.31518E+00       0.41173E+00
      0      1       0.13182E+01      -0.19603E-03      -0.10140E+01      -0.69841E+01      -0.19748E+00      -0.85551E+00
      0      1      -0.27413E+00      -0.40904E-02      -0.24155E+00      -0.16613E+01      -0.47587E+00      -0.19161E+01
      0      1       0.66138E+00       0.18867E-02      -0.20075E+01      -0.13825E+02       0.38105E+00       0.10661E+01
      0      1      -0.69695E+00      -0.57486E-03       0.12329E+01       0.84895E+01      -0.42371E-01      -0.54724E+00
      0      1      -0.15063E+01       0.44009E-02      -0.26298E+01      -0.18106E+02      -0.81705E-01      -0.37330E+00
      0      1       0.46393E+00      -0.46460E-02       0.12246E+01       0.84309E+01      -0.40604E+00      -0.18831E+01
      0      1      -0.31830E+00      -0.25478E-03       0.91554E+00       0.63048E+01      -0.33545E+00      -0.88898E+00
      0      1       0.98077E+00      -0.10459E-02      -0.22879E+01      -0.15754E+02       0.65631E-01       0.12324E+01
      0      1      -0.16132E+00      -0.66005E-03       0.27713E+01       0.19081E+02      -0.39345E+00      -0.20592E+01
      0      1      -0.52459E+00       0.26238E-02      -0.13094E+01      -0.90129E+01      -0.73379E-01      -0.14245E+01
      0      1       0.11626E+01      -0.24513E-03      -0.21246E+01      -0.14627E+02       0.71209E-01       0.83217E-01
      0      1       0.79882E-01       0.32667E-02       0.29226E+01       0.20124E+02      -0.47119E+00      -0.16965E+01
      0      1       0.43340E+00       0.37933E-02      -0.21682E+01      -0.14931E+02       0.18132E-01      -0.22819E+00
      0      1      -0.12011E+01      -0.26129E-02       0.10348E+01       0.71246E+01      -0.19543E+00      -0.85250E+00
      0      1      -0.82407E+00      -0.14497E-02      -0.21602E+01      -0.14875E+02       0.18784E+00      -0.22649E+00
      0      1      -0.77065E+00      -0.81849E-03       0.16806E+01       0.11568E+02      -0.42336E+00      -0.98039E+00
      0      1      -0.65198E-01      -0.36804E-02      -0.26373E+01      -0.18158E+02      -0.27654E+00      -0.49434E+00
      0      1      -0.27860E+00       0.40898E-02       0.53964E+00       0.37156E+01       0.37933E+00       0.18654E+01
      0      1      -0.10612E+00      -0.37928E-02      -0.15812E+01      -0.10887E+02       0.55413E+00       0.25019E+01
      0      1      -0.14745E+00      -0.35953E-02      -0.16242E+01      -0.11184E+02      -0.16999E-01      -0.61623E+00
      0      1       0.10822E+01      -0.18663E-02       0.11551E+01       0.79534E+01      -0.49392E-01      -0.64976E+00
      0      1       0.50849E+00      -0.33965E-02       0.20861E+01       0.14364E+02       0.29144E+00       0.93456E+00
      0      1       0.17422E+00       0.29443E-02       0.16034E+01       0.11040E+02      -0.52469E+00      -0.10039E+01
      0      1      -0.28055E+00       0.37749E-02       0.91301E+00       0.62845E+01      -0.38607E+00      -0.13531E+01
      0      1       0.67533E+00      -0.20633E-02      -0.23965E+01      -0.16502E+02       0.44107E+00       0.24247E+01
      0      1      -0.18963E+00      -0.16356E-02       0.45205E+00       0.31103E+01      -0.17541E+00      -0.42781E+00
      0      1      -0.22695E+00       0.74329E-03      -0.22779E+01      -0.15680E+02      -0.61458E-01      -0.54330E+00
      0      1      -0.12573E+00       0.11211E-02      -0.27800E+01      -0.19137E+02      -0.13411E+00      -0.87452E+00
      0      1       0.93245E+00      -0.62042E-03       0.26588E+01       0.18310E+02      -0.96208E-01      -0.29683E-01
      0      1       0.64174E+00      -0.50158E-02      -0.10464E+01      -0.72032E+01      -0.31713E+00      -0.19992E+01
      0      1      -0.14553E+00      -0.63347E-02      -0.27285E+00      -0.18788E+01       0.15258E+00       0.57928E+00
      0      1      -0.15668E+00      -0.24451E-02      -0.16354E+01      -0.11261E+02      -0.54782E+00      -0.21524E+01
      0      1      -0.14726E+00       0.49297E-02       0.20847E+01       0.14356E+02       0.32978E-01      -0.26934E+00
      0      1       0.44429E+00      -0.92121E-03       0.20048E+01       0.13804E+02       0.45865E+00       0.27069E+01
      0      1       0.54725E+00      -0.29319E-02      -0.21039E+01      -0.14487E+02      -0.79336E+00      -0.28562E+01
      0      1       0.25063E+00       0.10660E-02      -0.28011E+01      -0.19287E+02      -0.71972E+00      -0.19139E+01
      0      1       0.57247E+00       0.70807E-03      -0.12011E+01      -0.82682E+01       0.12002E+00       0.10441E+01
      0      1       0.77895E+00      -0.21877E-02       0.69060E+00       0.47531E+01       0.21031E+00       0.94717E+00
      0      1       0.10909E+01       0.65547E-03      -0.14630E+01      -0.10072E+02       0.21290E+00      -0.41909E-01
      0      1       0.74638E+00      -0.62331E-03      -0.99935E+00      -0.68778E+01       0.30351E+00       0.90674E+00
      0      1      -0.11764E+01      -0.17380E-02      -0.10181E+01      -0.70098E+01      -0.44314E+00      -0.12760E+01
      0      1      -0.12556E+01       0.34256E-02      -0.62893E+00      -0.43295E+01      -0.22630E+00      -0.15188E+00
      0      1      -0.10428E+01      -0.20342E-02      -0.70207E+00      -0.48346E+01       0.61202E-01       0.72507E+00
      0      1       0.90127E+00      -0.52383E-03       0.25899E+01       0.17830E+02       0.26386E+00      -0.20811E+00
      0      1       0.76170E+00       0.11738E-02      -0.88522E+00      -0.60925E+01      -0.94229E-01      -0.16001E+01
      0      1       0.18480E+00       0.31314E-02       0.16555E+01       0.11402E+02       0.33295E-01       0.82810E+00
      0      1       0.12797E+01      -0.22668E-02      -0.16328E+00      -0.11241E+01      -0.82449E-01       0.23024E+00
      0      1      -0.39248E+00       0.23058E-02       0.13078E+01       0.90044E+01       0.17553E+00       0.12665E+01
      0      1       0.39475E+00       0.97031E-03       0.28520E+01       0.19637E+02      -0.41364E+00      -0.27612E+01
      0      1      -0.18464E+00      -0.20911E-02       0.46201E+00       0.31811E+01       0.55048E+00       0.31188E+01
      0      1      -0.96457E+00      -0.23590E-02      -0.29054E+01      -0.20006E+02      -0.34790E+00      -0.17539E+01
      0      1      -0.30855E+00       0.11383E-02      -0.23641E+01      -0.16274E+02      -0.27854E+00      -0.40690E+00
      0      1       0.84612E+00       0.77423E-03      -0.20178E+01      -0.13890E+02      -0.48637E+00      -0.16687E+01
      0      1       0.10934E+00       0.88893E-03      -0.22986E+00      -0.15858E+01       0.50683E+00       0.15426E+01
      0      1      -0.62081E+00       0.24908E-02       0.16941E+01       0.11666E+02       0.22699E+00       0.18181E+01
      0      1       0.77936E+00       0.18145E-02      -0.59238E+00      -0.40799E+01      -0.87348E-01       0.78030E+00
      0      1      -0.33348E+00      -0.18710E-02       0.21568E+01       0.14852E+02      -0.12287E+00      -0.38337E+00
      0      1      -0.73755E+00      -0.30722E-02      -0.78737E+00      -0.54209E+01      -0.31032E+00      -0.54831E-01
      0      1       0.59837E+00      -0.34828E-02       0.33785E+00       0.23268E+01      -0.37808E+00      -0.15382E+01
      0      1       0.11627E+01      -0.40932E-02       0.15038E+01       0.10355E+02      -0.14990E+00      -0.13718E+01
      0      1       0.14713E+01      -0.15017E-02       0.22686E+00       0.15600E+01       0.15141E+00       0.62226E+00
      0      1       0.15297E+00       0.38921E-02      -0.28972E+01      -0.19947E+02       0.41302E+00       0.23913E+01
      0      1       0.90461E+00      -0.42997E-02      -0.29394E+01      -0.20237E+02       0.18189E+00       0.16686E+01
      0      1      -0.11063E+00      -0.19481E-02       0.22598E+01       0.15560E+02      -0.70539E+00      -0.21419E+01
      0      1      -0.25980E+00      -0.32332E-02       0.44167E-01       0.30640E+00       0.40159E+00       0.12387E+01
      0      1       0.59847E+00       0.20552E-03      -0.42195E+00      -0.29011E+01       0.13270E+00       0.32070E+00
      0      1       0.13601E+01       0.67975E-03      -0.19939E+00      -0.13725E+01      -0.10336E+00      -0.34129E+00
      0      1       0.58491E+00       0.14546E-03       0.63663E+00       0.43849E+01      -0.67847E+00      -0.14753E+01
      0      1      -0.11446E+01       0.17366E-02       0.13847E+01       0.95348E+01       0.16910E+00       0.13568E+01
      0      1      -0.28728E+00      -0.12734E-03       0.20720E+01       0.14264E+02      -0.76002E-01       0.50773E+00
      0      1       0.55032E-01       0.24703E-02       0.42113E-01       0.29205E+00      -0.76897E-01      -0.17049E+01
      0      1      -0.38732E-01      -0.22442E-02      -0.12308E+01      -0.84718E+01       0.34612E+00       0.11274E+01
      0      1      -0.59959E+00       0.31199E-03      -0.18445E+01      -0.12697E+02       0.32308E+00       0.33336E+00
      0      1       0.46618E+00       0.88520E-03      -0.14757E+01      -0.10164E+02       0.13041E+00       0.81151E+00
      0      1       0.54134E+00      -0.41624E-02       0.92391E+00       0.63624E+01      -0.47693E-01      -0.52663E+00
      0      1       0.18499E+00      -0.28973E-02      -0.12720E+01      -0.87611E+01       0.51004E+00       0.15842E+01
      0      1      -0.36735E+00       0.60313E-03      -0.25129E+01      -0.17301E+02      -0.36706E+00      -0.24603E+01
      0      1       0.16314E-01      -0.41357E-02      -0.26283E+01      -0.18099E+02       0.41340E+00       0.18900E+01
      0      1       0.11802E+00       0.22495E-02      -0.17091E+01      -0.11769E+02       0.11978E+00       0.15987E+01
      0      1       0.82066E+00      -0.36861E-02      -0.27447E+01      -0.18894E+02      -0.12664E+00      -0.31522E+00
      0      1       0.73501E+00      -0.32638E-02       0.78231E-01       0.53732E+00       0.50393E+00       0.20571E+01
      0      1      -0.62651E+00       0.30340E-02      -0.19006E+01      -0.13086E+02      -0.48579E+00      -0.24666E+01
      0      1      -0.77211E+00      -0.31881E-02       0.25028E+01       0.17231E+02      -0.24380E+00      -0.15701E+01
      0      1       0.44239E-01       0.15797E-02      -0.76039E+00      -0.52323E+01       0.65711E+00       0.19872E+01
      0      1       0.10213E+01      -0.92462E-03      -0.25808E+01      -0.17766E+02       0.26534E+00       0.57944E+00
      0      1      -0.63021E+00       0.30489E-02       0.24909E+01       0.17151E+02      -0.50750E+00      -0.71280E+00
      0      1       0.12960E+01       0.65717E-03      -0.23933E+01      -0.16477E+02       0.32697E+00       0.15451E+01
      0      1       0.34745E+00      -0.11165E-02       0.13403E+01       0.92302E+01      -0.44512E+00      -0.14348E+01
      0      1       0.13098E+01      -0.14177E-02      -0.16266E+01      -0.11200E+02       0.10506E+00       0.72480E+00
      0      1       0.59585E+00      -0.27107E-02       0.73547E+00       0.50609E+01       0.58403E+00       0.20890E+01
      0      1       0.84074E+00      -0.43992E-03      -0.98547E+00      -0.67874E+01      -0.55507E+00      -0.13117E+01
      0      1       0.77575E+00       0.28402E-02      -0.78344E+00      -0.53945E+01      -0.38600E+00      -0.14702E+01
      0      1       0.11553E+01      -0.28054E-02      -0.18847E+01      -0.12977E+02       0.53722E+00       0.13062E+01
      0      1       0.18691E+00      -0.11879E-02      -0.19651E+01      -0.13529E+02       0.21794E+00       0.22814E+00
      0      1      -0.13488E+00       0.44270E-03       0.12580E+01       0.86596E+01      -0.66169E+00      -0.27369E+01
      0      1       0.26531E+00       0.33227E-02       0.17440E+01       0.12012E+02       0.34369E+00       0.88113E+00
      0      1       0.10109E+01       0.18135E-02       0.81449E+00       0.56092E+01       0.28781E+00       0.57707E+00
      0      1       0.13294E+01      -0.22636E-02      -0.81536E+00      -0.56152E+01      -0.19144E+00      -0.16206E+01
      0      1      -0.57456E+00       0.21870E-02      -0.18246E+01      -0.12563E+02      -0.26708E+00      -0.10339E+01
      0      1       0.10234E+01       0.23891E-02      -0.18629E+01      -0.12828E+02      -0.28783E+00      -0.12154E+01
      0      1       0.71044E+00       0.14765E-04       0.58832E+00       0.40541E+01       0.43523E+00       0.98154E+00
      0      1      -0.27762E+00      -0.23899E-02      -0.16978E+01      -0.11688E+02      -0.20609E+00      -0.21104E+01
      0      1      -0.52540E+00      -0.35409E-03       0.67590E+00       0.46554E+01      -0.55081E+00      -0.70212E+00
      0      1      -0.61102E+00      -0.15561E-02      -0.86228E+00      -0.59396E+01      -0.39904E+00      -0.17390E+01
      0      1       0.25348E+00       0.29345E-02       0.28800E+01       0.19830E+02      -0.16697E+00       0.99016E+00
      0      1       0.53218E+00      -0.97787E-03      -0.19816E+01      -0.13646E+02      -0.37871E+00      -0.16895E+01
      0      1      -0.12033E+00       0.34147E-02      -0.50244E+00      -0.34562E+01       0.20217E+00       0.12525E+01
      0      1      -0.58241E+00       0.35817E-02      -0.46993E+00      -0.32385E+01      -0.21134E+00      -0.17146E+01
      0      1      -0.61866E+00      -0.45395E-02      -0.23391E+00      -0.16084E+01       0.12500E+00       0.81729E+00
      0      1      -0.71163E+00       0.62756E-02       0.25407E+01       0.17493E+02      -0.27041E+00      -0.13232E+01
      0      1       0.15151E+00      -0.30496E-02       0.16138E+01       0.11111E+02      -0.13621E+00      -0.60618E+00
      0      1      -0.54133E+00       0.52953E-02      -0.22156E+01      -0.15255E+02      -0.51067E+00      -0.15152E+01
      0      1      -0.26368E-01       0.38575E-02       0.14154E+01       0.97428E+01      -0.92972E-01       0.38862E+00
      0      1      -0.27706E+00      -0.22396E-02       0.17459E+01       0.12021E+02       0.72020E+00       0.24457E+01
      0      1       0.31917E+00      -0.13300E-02       0.69622E+00       0.47955E+01       0.20352E+00       0.60737E+00
      0      1       0.82727E-01      -0.28213E-02       0.61808E+00       0.42572E+01       0.33981E+00       0.16522E+01
      0      1       0.44563E-01       0.14215E-02      -0.96418E+00      -0.66347E+01       0.27570E+00       0.15867E+01
      0      1       0.78098E+00      -0.16122E-02       0.19210E+00       0.13226E+01       0.11511E+00       0.20640E-01
      0      1       0.83561E-01       0.19037E-02      -0.20108E+01      -0.13845E+02       0.26002E+00       0.15106E+01
      0      1      -0.21007E+00       0.22514E-03      -0.10511E+01      -0.72359E+01      -0.36608E+00      -0.14489E+01
      0      1       0.73828E+00       0.19118E-03      -0.20394E+01      -0.14038E+02       0.32426E+00       0.83168E+00
      0      1       0.84081E+00      -0.21769E-03      -0.23532E+01      -0.16205E+02       0.54604E+00       0.19352E+01
      0      1      -0.77317E+00       0.30280E-02       0.11246E+01       0.77428E+01       0.46882E+00       0.12791E+01
      0      1      -0.81213E+00       0.19614E-02      -0.19468E+01      -0.13406E+02      -0.45209E+00      -0.13163E+01
      0      1      -0.25259E+00       0.10744E-02       0.83518E+00       0.57471E+01      -0.43358E+00      -0.18823E+01
      0      1       0.42441E+00      -0.32658E-02      -0.79580E-01      -0.54386E+00      -0.25902E+00      -0.14059E+01
      0      1       0.81229E-01       0.12074E-02       0.26913E+01       0.18530E+02      -0.25563E+00      -0.66731E+00
      0      1       0.26589E+00      -0.39204E-02      -0.18255E+01      -0.12572E+02      -0.36151E+00      -0.18996E+01
      0      1       0.30792E-01       0.24183E-02      -0.10036E+01      -0.69086E+01      -0.19952E+00      -0.20954E+01
      0      1       0.26772E+00       0.20946E-03       0.24983E+01       0.17201E+02       0.30096E-01       0.14405E+01
      0      1      -0.82817E+00      -0.18093E-02       0.15417E+01       0.10612E+02       0.21402E+00       0.51274E+00
      0      1       0.72447E+00      -0.37113E-02      -0.25664E+01      -0.17673E+02      -0.47891E+00      -0.12014E+01
      0      1      -0.20327E+00      -0.34620E-03      -0.26942E+01      -0.18552E+02       0.62931E+00       0.15000E+01
      0      1      -0.86646E+00      -0.79545E-03       0.29255E+01       0.20144E+02       0.10722E+00       0.16636E+01
      0      1       0.11686E+01      -0.11578E-02       0.95608E+00       0.65805E+01      -0.32338E+00      -0.18971E+01
      0      1       0.51277E+00      -0.27651E-02       0.21203E+01       0.14600E+02       0.22740E+00       0.14489E+01
      0      1      -0.68391E+00       0.30797E-02       0.98791E+00       0.68004E+01      -0.26536E+00      -0.41742E-01
      0      1      -0.93259E-01       0.52837E-02       0.25068E+01       0.17262E+02      -0.17909E-01      -0.54221E-01
      0      1       0.28594E+00       0.51903E-03      -0.32200E+00      -0.22135E+01      -0.51608E+00      -0.12128E+01
      0      1      -0.10648E+01      -0.22190E-03      -0.16317E+01      -0.11232E+02      -0.41170E+00      -0.12930E+01
      0      1       0.45578E+00       0.21023E-02       0.12328E+01       0.84865E+01       0.73217E-02      -0.64672E+00
      0      1      -0.10756E+01       0.32617E-02      -0.22839E+01      -0.15726E+02       0.18583E+00       0.14463E+01
      0      1      -0.77436E+00      -0.52357E-03      -0.16312E+01      -0.11230E+02      -0.39784E+00      -0.16099E+01
      0      1      -0.93506E+00      -0.91343E-03       0.20744E+01       0.14284E+02      -0.45791E+00      -0.17169E+01
      0      1       0.11998E+00       0.62459E-03      -0.28597E+01      -0.19694E+02       0.29362E+00       0.73297E+00
      0      1       0.42861E+00      -0.85090E-03       0.26571E+00       0.18330E+01      -0.28771E+00      -0.13029E+01
      0      1      -0.42171E-01       0.90879E-03       0.16672E+01       0.11481E+02       0.22122E+00      -0.33534E+00
      0      1       0.39971E+00      -0.30582E-02      -0.14002E+01      -0.96422E+01      -0.29864E+00      -0.13076E+01
      0      1      -0.28575E+00      -0.17473E-02      -0.22060E+01      -0.15191E+02      -0.25382E+00      -0.21577E+01
      0      1      -0.43936E+00       0.41822E-02       0.21096E+01       0.14523E+02      -0.38126E+00      -0.13559E+01
      0      1       0.12324E+00       0.47507E-03       0.41733E+00       0.28728E+01      -0.28940E+00      -0.16307E+01
      0      1      -0.19263E+00       0.12190E-02       0.28753E+01       0.19797E+02      -0.64667E+00      -0.15204E+01
      0      1      -0.23000E+00       0.45264E-02      -0.63124E+00      -0.43480E+01      -0.54020E+00      -0.24191E+01
      0      1       0.85628E+00       0.72545E-04       0.23740E+00       0.16384E+01       0.20386E+00       0.15952E+00
      0      1      -0.71399E+00       0.29437E-02       0.18899E+01       0.13017E+02      -0.13371E+00      -0.69954E+00
      0      1      -0.10139E+01       0.12031E-02       0.30557E+00       0.21032E+01       0.19465E+00       0.89039E+00
      0      1      -0.37896E+00       0.41853E-02      -0.18455E+01      -0.12704E+02       0.31334E+00       0.24411E+00
      0      1       0.50801E+00      -0.51909E-02       0.12741E+01       0.87760E+01       0.67562E-01       0.22991E+00
      0      1      -0.96507E+00       0.25048E-02      -0.50493E+00      -0.34730E+01      -0.27069E+00      -0.14730E+01
      0      1       0.23393E+00       0.33073E-03       0.56599E+00       0.38975E+01      -0.33486E+00      -0.58347E+00
      0      1      -0.11449E+00       0.18489E-02       0.99192E+00       0.68272E+01      -0.38524E+00      -0.18069E+01
      0      1      -0.35916E+00       0.66954E-03       0.10259E+00       0.70227E+00      -0.95344E-01       0.10680E+00
      0      1      -0.95084E+00      -0.21416E-02       0.49365E+00       0.33987E+01       0.77276E-01       0.11585E+01
      0      1       0.54228E+00       0.15540E-02      -0.25626E+01      -0.17647E+02      -0.38849E+00      -0.13160E+01
      0      1      -0.15275E+00      -0.50005E-02      -0.66970E+00      -0.46118E+01      -0.43205E+00      -0.14745E+01
      0      1      -0.45216E+00      -0.52024E-02      -0.11298E+01      -0.77797E+01      -0.17446E+00      -0.28540E+00
      0      1       0.23620E-01      -0.19083E-02      -0.74152E+00      -0.51037E+01      -0.12123E+00       0.17134E+00
      0      1       0.24778E+00       0.20012E-02      -0.14738E+01      -0.10151E+02       0.27356E+00       0.15688E+01
      0      1      -0.67083E+00      -0.14686E-02      -0.54135E-01      -0.37540E+00      -0.46874E+00      -0.17276E+01
      0      1       0.25673E+00      -0.25928E-02      -0.10115E+01      -0.69680E+01      -0.23306E+00      -0.17923E+01
      0      1      -0.11876E+01       0.81655E-04      -0.19770E+01      -0.13612E+02       0.11691E+00       0.14666E+01
      0      1       0.97111E+00      -0.38304E-02      -0.96831E+00      -0.66683E+01       0.39256E+00       0.21030E+01
      0      1       0.32585E+00       0.10840E-02      -0.12756E+01      -0.87795E+01      -0.28717E+00      -0.18946E+01
      0      1       0.42830E+00      -0.10263E-02      -0.27138E+00      -0.18659E+01      -0.31676E+00      -0.23359E+01
      0      1       0.11094E+01       0.13074E-02      -0.11622E+01      -0.80047E+01       0.11591E+00       0.10965E+00
      0      1       0.37064E+00       0.25551E-02       0.29294E+00       0.20172E+01      -0.66161E+00      -0.23528E+01
      0      1      -0.64843E+00       0.12703E-02      -0.14980E+01      -0.10314E+02       0.81792E+00       0.30713E+01
      0      1       0.35696E+00      -0.51214E-03       0.67848E+00       0.46684E+01      -0.36374E+00      -0.92980E+00
      0      1      -0.63836E+00       0.23940E-02      -0.10120E+01      -0.69668E+01      -0.33889E+00      -0.14304E+01
      0      1       0.99193E+00      -0.29886E-02       0.14510E+01       0.99909E+01      -0.45147E+00      -0.90849E+00
      0      1      -0.14702E+01       0.15063E-03       0.16995E+01       0.11701E+02       0.23489E+00       0.50294E+00
      0      1       0.93433E+00       0.25789E-02      -0.24727E+01      -0.17025E+02       0.23307E+00       0.10902E+01
      0      1       0.10324E+01      -0.53573E-02       0.19746E+00       0.13609E+01       0.27290E+00       0.35718E+00
      0      1       0.41856E+00      -0.18152E-02      -0.25959E+01      -0.17876E+02      -0.53359E-01      -0.23312E+00
      0      1       0.54335E+00      -0.23400E-02      -0.73291E+00      -0.50424E+01      -0.10925E+00      -0.99545E+00
      0      1       0.11973E+01      -0.13571E-02       0.18468E+01       0.12716E+02      -0.74235E-01      -0.20110E+00
      0      1      -0.92468E+00       0.30702E-02      -0.25018E+01      -0.17225E+02       0.71119E+00       0.25404E+01
      0      1      -0.24974E+00       0.15655E-03      -0.23377E+01      -0.16099E+02      -0.66740E+00      -0.20934E+01
      0      1       0.45031E+00      -0.21123E-02       0.39288E+00       0.27085E+01       0.33458E+00       0.76818E+00
      0      1       0.15907E+01      -0.18539E-02       0.27744E+01       0.19101E+02      -0.58827E-01      -0.60109E+00
      0      1       0.38347E+00       0.13492E-02      -0.29463E+01      -0.20282E+02      -0.52222E+00      -0.14562E+01
      0      1      -0.10186E+01       0.55127E-02       0.84590E+00       0.58222E+01       0.10987E+00       0.47186E-01
      0      1      -0.46912E+00       0.31201E-02       0.80733E+00       0.55595E+01       0.11206E+00       0.68642E+00
      0      1       0.44087E-01      -0.22874E-02       0.67724E-01       0.46510E+00      -0.32231E+00      -0.15767E+01
      0      1       0.18120E+00       0.19951E-02       0.20550E+01       0.14149E+02       0.55942E+00       0.11243E+01
      0      1      -0.42681E+00      -0.36575E-02      -0.77015E+00      -0.53017E+01       0.37775E+00       0.14797E+01
      0      1       0.91076E+00       0.95090E-03       0.19711E+01       0.13569E+02       0.27698E+00      -0.45770E-02
      0      1       0.90709E+00      -0.23216E-02       0.23834E+01       0.16411E+02      -0.39960E+00      -0.15848E+01
      0      1      -0.40275E+00      -0.26304E-02       0.25374E+01       0.17467E+02      -0.23029E+00      -0.11219E+01
      0      1       0.75614E+00      -0.22948E-02       0.14293E+01       0.98379E+01       0.51853E+00       0.17209E+01
      0      1      -0.11149E-01      -0.41795E-03       0.40601E+00       0.27965E+01      -0.35406E+00       0.44076E+00
      0      1      -0.12326E+01      -0.27197E-03       0.96124E+00       0.66192E+01      -0.12316E+00      -0.83865E+00
      0      1      -0.13505E+01       0.19832E-03       0.20758E+01       0.14293E+02      -0.40782E+00      -0.18683E+01
      0      1       0.91588E-02       0.36554E-03      -0.81703E+00      -0.56269E+01      -0.96431E-01      -0.69405E+00
      0      1       0.33970E+00      -0.21363E-02      -0.25469E+01      -0.17538E+02       0.39087E+00       0.12221E+01
      0      1      -0.11798E+00       0.53733E-03      -0.13129E+01      -0.90399E+01       0.55658E+00       0.29632E+01
      0      1       0.91332E+00       0.24555E-02       0.80017E+00       0.55095E+01      -0.35677E+00      -0.13360E+01
      0      1      -0.16472E+00      -0.46529E-03      -0.21025E+01      -0.14479E+02      -0.56839E+00      -0.19038E+01
